"main.id","hpq_aquani.id","aquani_line","aquanitype","aquanitype_o","aquani_vol"
"764613","1","8","6","isdang bato","750"
"764616","0","7","6","suno","250"
"764616","1","8","6","isdang bato","750"
"764619","0","11","6","isdang bato","1500"
"764691","0","11","6","isdang bato","1500"
"765296","0","12","6","suno","3600"
"776842","0","14","6","baritos","200"
"776842","1","15","6","banak","200"
"776846","0","5","6","pugita","900"
"776855","0","5","6","pugita","900"
"776856","0","24","6","pugita","600"
"776862","0","3","6","pugita","400"
"776889","0","3","6","pugita","400"
"777947","0","3","6","isdang bato","1800"
"777950","0","3","6","isdang bato","200"
"779236","0","5","5","","600"
"792937","0","1428034136789","6","isdang bato","1200"
"793194","0","5","6","alimango","800"
"793195","0","6","6","alimango","720"
"805689","0","10","6","danggit","800"
"805848","0","12","6","isdang bato","2440"
"805850","0","10","6","isdang bato","292"
"805852","0","12","6","isdang bato","320"
"805856","0","10","6","octopus","480"
"805859","0","6","6","octopus","720"
"805927","0","1428034136809","6","Isdang bato","400"
"806235","0","23","6","flying fish","720"
"806260","0","25","6","isdang bato","250"
"806260","1","26","6","banak","256"
"812328","0","1419229539190","6","talakitok","480"
"823392","0","8","6","Seaweed ","300"
"824536","0","3","6","pugita","2240"
"824538","0","3","6","isdang bato","538"
"824539","0","15","6","tulingan","640"
"824570","0","10","6","dilis","1500"
"824589","0","3","6","tulingan","896"
"824676","0","5","6","tulingan","512"
"824699","0","15","6","tulingan","640"
"824706","0","17","6","isdang bato","1120"
"824706","1","18","6","suno","240"
"824835","0","1388722644587","6","isdang bato","280"
"824836","0","1388722644571","6","suno","23"
"824836","1","1388722644572","6","isdang bato","120"
"824842","0","1388722644571","6","isdang bato","300"
"824843","0","1388722644576","6","isang bato","300"
"825374","0","17","6","isdang bato","1120"
"825374","1","18","6","suno","240"
"828507","0","5","6","suno","159"
"828507","1","11","6","isdang bato","500"
"828528","0","10","6","suno","36"
"828528","1","11","6","isdang bato","369"
"828535","0","7","6","octopus","132"
"828535","1","8","6","isdang bato","350"
"828540","0","14","6","samaral","365"
"828540","1","15","6","isdang bato","580"
"828546","0","1419229539174","6","isdang bato","500"
"828552","0","14","6","isdang bato","1120"
"828559","0","6","6","isdang bato","950"
"828561","0","3","6","sapsap","1500"
"828561","1","4","6","bulaw","650"
"828563","0","12","6","sap-sap","560"
"828563","1","13","6","danggit","350"
"828563","2","14","6","isdang bato","650"
"828584","0","7","6","isdang bato","1700"
"828592","0","12","6","isdang bato","1120"
"828605","0","12","6","isdang bato","1764"
"828608","0","10","6","isdang bato","1500"
"828608","1","11","6","tulingan","314"
"828613","0","5","6","isdang bato","320"
"828620","0","7","6","isdang bato","480"
"828622","0","7","6","isdang bato","500"
"828623","0","4","6","tulingan","300"
"831673","0","13","6","isdang bato. ","224"
"831677","0","4","6","isdang bato","280"
"831678","0","6","6","isdang bato","200"
"831679","0","6","6","isdang bato","650"
"831680","0","6","6","carb","128"
"831682","0","5","6","isdang bato","320"
"831687","0","8","6","isdang bato","320"
"831696","0","22","6","isdang bato","1920"
"831715","0","8","6","Octupos","500"
"831734","0","15","6","tulingan","640"
"832541","0","12","6","bisugo","500"
"832543","0","12","6","bisugo","500"
"832545","0","94","6","suno","165"
"832622","0","17","6","bisugo","100"
"832622","1","18","6","banak","500"
"832640","0","17","6","bisugo","100"
"832640","1","18","6","banak","500"
"836510","0","3","6","alimango","200"
"836746","0","4","6","isdang bato","384"
"837173","0","7","6","isdang bato","576"
"870636","0","37","6","seaweed","1500"
"876412","0","3","6","alimango","160"
"876437","0","8","6","suno","60"
"876437","1","9","6","isdang bato","100"
"879827","0","16","6","snapper","700"
"879898","0","6","6","Octopus","2000"
"879900","0","10","6","stone fish","1000"
"879913","0","12","6","Stone Fish","800"
"879916","0","9","6","Stone fish","1100"
"879919","0","10","6","Stone fish","1800"
"879921","0","9","6","snapper","1800"
"879932","0","8","6","snapper","1800"
"879935","0","6","6","seaweeds","900"
"880024","0","9","6","snapper","1800"
"880026","0","10","6","snapper","1600"
"880531","0","20","6","snapper","20"
"882124","0","1428034136802","6","Seaweed","500"
"882140","0","14","6","isdang bato","560"
"882141","0","10","6","isdang bato","224"
"882147","0","4","6","isdang bato","600"
"882185","0","6","6","dilis","1000"
"883249","0","24","6","seaweed","375"
"883251","0","4","6","dilis","4480"
"883289","0","3","6","seaweed","1200"
"883341","0","3","6","seaweed","1200"
"883344","0","4","6","isdang bato","400"
"883344","1","5","6","seaweed","720"
"883347","0","7","6","isdang bato","800"
"883349","0","5","6","rope","400"
"883358","0","1428034136826","6","Seaweed","375"
"883359","0","22","6","seaweed","875"
"883361","0","6","6","seaweed","525"
"883362","0","12","6","rope","200"
"883363","0","8","6","rope","250"
"883366","0","11","6","seaweed","250"
"883367","0","7","6","seaweed. ","1800"
"883367","1","9","6","isdang bato","120"
"883370","0","28","6","isdang bato. ","420"
"883370","1","29","6","seaweed","400"
"883537","0","9","6","matang baka","300"
"883537","1","10","6","bisugo","150"
"883544","0","9","6","matang baka","300"
"883544","1","10","6","bisugo","150"
"883567","0","1414480128475","6","isdang bato","300"
"883595","0","1414480128475","6","isdang bato","300"
"883675","0","3","6","Octupos","2000"
"883710","0","7","6","Tulingan ","1200"
"902518","0","1414480128471","6","matang baka","500"
"902575","0","7","6","sap-sap","1280"
"902673","0","13","6","talakitok","480"
"902713","0","5","6","danggit","360"
"902714","0","8","6","banak","576"
"902716","0","8","6","talakitok","960"
"902717","0","6","6","talakitok","960"
"902718","0","8","6","danggit","480"
"902719","0","10","6","talakitok","768"
"902720","0","7","6","talakitok","480"
"902730","0","5","6","danggit","960"
"902731","0","6","6","danggit","576"
"902732","0","5","6","banak","480"
"902733","0","6","6","banak","480"
"903926","0","7","6","banak","300"
"903926","1","8","6","isdang bato","200"
"903938","0","6","6","buraw","400"
"903938","1","7","6","salay- salay","200"
"903938","2","8","6","sapsap","100"
"903973","0","7","6","buraw","300"
"903973","1","8","6","salay - salay","250"
"903979","0","6","6","isdang bato","650"
"903986","0","3","6","isdang bato","450"
"904010","0","7","6","buraw","380"
"904010","1","8","6","isdang bato","200"
"904021","0","5","6","buraw","300"
"904021","1","6","6","isdang bato","300"
"904022","0","7","6","tabagak","300"
"904022","1","8","6","sapsap","150"
"904024","0","8","6","tabagak","400"
"904024","1","9","6","isdang bato","160"
"904025","0","4","6","isdang bato","420"
"904027","0","16","6","seaweeds","800"
"904031","0","9","6","isdang bato","300"
"904031","1","10","6","buraw","350"
"904047","0","8","6","banak","200"
"904047","1","9","6","buraw","200"
"904047","2","10","6","isdang bato","150"
"904055","0","5","6","isdang bato","200"
"904055","1","6","6","salay - salay","200"
"904055","2","7","6","sapsap","130"
"904067","0","6","6","tabagak","200"
"904067","1","7","6","salay - salay","200"
"904067","2","8","6","sapsap","200"
"904080","0","5","6","isdang bato","300"
"904080","1","6","6","sapsap","170"
"904102","0","7","6","buraw","300"
"904102","1","8","6","salay - salay","200"
"904102","2","9","6","isdang bato","200"
"907817","0","14","6","snapper","1500"
"908178","0","11","4","","600"
"908768","0","3","6","seaweed","5000"
"908780","0","4","6","seaweed","200"
"908780","1","5","6","isdang bato","300"
"908797","0","6","6","seaweed","400"
"908817","0","1428034136833","6","Seaweed","500"
"908828","0","1428034136835","6","isdang bato","700"
"908841","0","9","6","isdang bato","200"
"908850","0","4","6","isdang bato","600"
"908854","0","5","6","seaweed","600"
"908867","0","9","6","isdang bato. ","800"
"908870","0","18","6","seaweed","300"
"908873","0","5","6","seaweed owner, ","90"
"911620","0","8","6","Alimango","1200"
"911620","1","9","6","Posit","1200"
"911621","0","8","6","Salay Salay","240"
"911621","1","9","6","isdang bato","240"
"912512","0","12","6","seaweeds","500"
"912515","0","6","6","seaweeds","500"
"912527","0","10","6","Seaweeds","500"
"912530","0","6","6","Seaweeds","500"
"912552","0","23","6","Seaweed","1000"
"912556","0","17","6","Seaweeds","630"
"912576","0","11","6","Seaweed","900"
"912591","0","12","6","Seaweed","600"
"912610","0","5","6","seaweeds","400"
"912636","0","5","6","seaweeds","750"
"912640","0","12","6","Seaweeds","500"
"912642","0","19","6","Seaweeds","750"
"912701","0","8","6","Seaweeds","400"
"912703","0","6","6","Seaweeds","300"
"918322","0","8","6","banak","200"
"918322","1","9","6","danggit","230"
"918322","2","10","6","samaral","530"
"918323","0","7","6","isdang bato","432"
"918326","0","10","6","alimango","240"
"918326","1","11","6","banak","96"
"918327","0","16","6","isdang bato","768"
"918341","0","7","6","alimango","400"
"918356","0","5","6","banak","232"
"918356","1","6","6","isdang bato","200"
"946806","0","10","6","snapper","1500"
"946818","0","17","6","snapper","1300"
"946824","0","4","6","snapper","2000"
"946828","0","18","6","snapper","900"
"946895","0","12","6","suno","60"
"946907","0","18","6","Dilis","1600"
"946926","0","5","6","isdang bato","1200"
"947023","0","11","6","snapper","1200"
"947030","0","14","6","snapper","1100"
"947055","0","12","6","snapper","1300"
"947107","0","3","6","sap-sap","600"
"947107","1","4","6","snapper","600"
"947240","0","10","6","snapper","1300"
"947326","0","12","6","snapper","2400"
"947592","0","1428034136819","6","Isdang bato","300"
"947592","1","1428034136820","6","Tulingan","300"
"947675","0","14","6","Tulingan","88"
"947675","1","1428034136827","6","Suno","100"
"954894","0","22","6","kugita","300"
"954894","1","23","6","stone fish","350"
"954902","0","5","6","suno","230"
"954902","1","6","6","isdang bato","300"
"954902","2","7","6","talakitok","230"
"954904","0","6","6","suno","230"
"954904","1","7","6","isdang bato","350"
"954904","2","8","6","talakitok","250"
"955192","0","24","6","Seaweeds","500"
"955195","0","17","6","Seaweeds","800"
"955220","0","17","6","Seaweeds","500"
"955221","0","11","5","","450"
"955377","0","10","6","Lapu Lapu","640"
"980546","0","8","6","sapsap","300"
"980550","0","5","6","buntong","168"
"980567","0","9","6","pugita","700"
"980571","0","5","6","tulingan","280"
"980571","1","6","6","isdang bato","280"
"980579","0","14","6","sapsap","500"
"980579","1","15","6","liwit","276"
"980651","0","5","6","isdang bato","2400"
"980651","1","6","6","suno","192"
"980666","0","9","6","danggit","180"
"980666","1","10","6","lapu lapu","200"
"980669","0","7","6","isdang bato","744"
"980683","0","4","6","burao","500"
"980684","0","7","6","talakitok","800"
"980686","0","22","6","burao","500"
"980686","1","23","6","sapsap","300"
"980736","0","10","6","rabbitfish","288"
"980737","0","8","6","tambilawan","200"
"980738","0","32","6","Octopus","1800"
"980739","0","16","6","Octopus","1375"
"980740","0","8","6","isdang bato","700"
"980741","0","16","6","Octopus","625"
"980742","0","10","6","balo","700"
"980744","0","12","6","balo","600"
"984286","0","6","6","tuway","50"
"984296","0","7","6","pugita","288"
"984302","0","8","6","pugita","220"
"984319","0","4","6","pugita","288"
"984322","0","7","6","isdang bato","288"
"984324","0","8","6","pugita","360"
"984327","0","7","6","isdang bato ","216"
"984329","0","9","6","alimango","144"
"984329","1","10","6","pugita","192"
"984331","0","7","6","pugita","192"
"984335","0","8","6","pugita","192"
"984343","0","9","6","banak","60"
"984343","1","10","6","isdang bato","84"
"984352","0","7","6","pugita","288"
"984354","0","8","6","pugita","384"
"984370","0","10","6","pugita","140"
"984370","1","11","6","banak","448"
"984374","0","9","6","pugita","230"
"984374","1","10","6","isdang bato","154"
"984377","0","7","6","pugita","192"
"984380","0","7","6","pugita","288"
"984382","0","10","6","pugita","432"
"984388","0","11","6","pugita","432"
"984446","0","1419229539212","6","isdang bato","284"
"984446","1","1419229539213","6","balo","100"
"984454","0","1419229539213","6","banak","230"
"984454","1","1419229539214","6","balo","202"
"984495","0","1419229539214","6","alimango","192"
"984605","0","9","6","alimango","90"
"984605","1","10","6","pugita","360"
"984610","0","5","6","isdang bato","280"
"984615","0","8","6","pugita","200"
"984615","1","9","6","isdang bato","192"
"984625","0","5","6","pugita","288"
"984631","0","1419229539209","6","banak","250"
"984631","1","1419229539210","6","isdang bato","140"
"984635","0","1419229539211","6","alimango","192"
"989263","0","1419229539214","6","isdang bato","180"
"989263","1","1419229539215","6","balo","108"
"989269","0","1419229539225","6","isdang bato","376"
"989269","1","1419229539226","6","banak","200"
"989270","0","1419229539215","6","balo","300"
"989270","1","1419229539216","6","isdang bato","204"
"989272","0","1419229539213","6","octopus","304"
"989272","1","1419229539214","6","isdang bato","200"
"989273","0","1419229539217","6","isdang bato","200"
"989273","1","1419229539218","6","danggit","160"
"989274","0","1419229539213","6","octopus","432"
"989277","0","1419229539212","6","talakitok","280"
"989277","1","1419229539213","6","danggit","200"
"989279","0","1419229539216","6","samaral","240"
"989279","1","1419229539217","6","talakitok","240"
"989281","0","1419229539214","6","shrimp","480"
"992209","0","1428034136818","6","Stone Fish","1920"
"992225","0","1428034136837","6","Stone Fish","650"
"993123","0","23","6","tabagak","1200"
"993144","0","6","6","isdang bato. ","300"
"993149","0","10","6","suno","96"
"993158","0","13","6","isdang bato","600"
"993185","0","8","6","seaweed","15000"
"993197","0","5","6","isdang bato","140"
"993207","0","13","6","isdang bato","320"
"993222","0","7","6","isdang bato","320"
"993225","0","11","6","isdang bato. ","1200"
"996087","0","7","6","alimango","576"
"996185","0","6","6","danggit","960"
"1013540","0","5","6","isdang bato","600"
"1051303","0","16","6","Octopus","1200"
"1062459","0","22","6","isdang bato,suno","85"
"1062459","1","23","6","none","0"
"1066536","0","29","6","isdang bato. ","150"
"1066536","1","30","6","suno","360"
"1067113","0","7","6","suno","63"
"1070515","0","11","6","bulawis","500"
"1070515","1","12","6","talakitok","400"
"1070520","0","8","6","Seaweed","750"
"1070528","0","6","6","abo","500"
"1070528","1","7","6","lawayan","900"
"1070528","2","8","6","kamaron","240"
"1070531","0","8","6","Seaweed","1000"
"1070541","0","11","6","Seaweed","1000"
"1074381","0","1419229539223","6","alimango","216"
"1074395","0","1419229539220","6","alimango","168"
"1074398","0","1419229539219","6","pugita","260"
"1074402","0","1419229539222","6","isdang bato","410"
"1074402","1","1419229539223","6","pugita","96"
"1082524","0","4","6","surahan","500"
"1082524","1","5","6","danggit","640"
"1082525","0","5","6","surahan","300"
"1082525","1","6","6","isdang bato","1000"
"1082525","2","7","6","kugita","533"
"1083780","0","8","6","danggit","640"
"1083801","0","5","6","agar-agar","1000"
"1083802","0","6","6","danggit","500"
"1083802","1","7","6","talakitok","500"
